panel_type,tag,channel,tag_active,tag_optimize_available,cat_code,pdv2_product_id,cat_number,product,target,clone,species,test_species,category,reagent_class,size,signal_di,tolerance_di,signal_legacy,tolerance_legacy,abundance,cell,stim,custom_avail,optimize_avail,release_date,active,price,pdf_url,notes
IMC,166Er,166,1,0,FDM,1547,91H026166,Anti-Granzyme B (EPR22645-206)-166Er—15 µg,Granzyme B,EPR22645-206,"Human, Mouse, Rat","Human, Mouse, Rat",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,167Er,167,1,0,FDM,1544,3167023D,Anti-Granzyme B (GB11)-167Er—25 µg,Granzyme B,GB11,"Cross,Human","Cross,Human",Frozen,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,171Yb,171,1,0,FDM,1549,91H026171,Anti-Granzyme B (EPR22645-206)-171Yb—15 µg,Granzyme B,EPR22645-206,"Human, Mouse, Rat","Human, Mouse, Rat",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,174Yb,174,1,0,FDM,1550,91H016174,Anti-Granzyme B (EPR20129-217 )174Yb—15 µg,Granzyme B,EPR20129-217,Human,Human,FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,175Lu,175,1,0,FDM,1551,91H016175,Anti-Granzyme B (EPR20129-217 )175Lu—15 µg,Granzyme B,EPR20129-217,Human,Human,FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,176Yb,176,1,0,FDM,1552,3176028D,Anti-Granzyme B (EPR20129-217 )176Yb—15 µg,Granzyme B,EPR20129-217,Human,Human,FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,145Nd,145,1,0,FDM,1919,3145024D,Anti-Human GSK3 beta (Y174)-145Nd—25 ug,GSK3 beta,Y174,Human,Human,FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,
IMC,142Nd,142,1,0,FDM,1553,91H019142,Anti-Histone H3 (D1H2)-142Nd—15 µg,Histone H3,D1H2,"Cross,Human,Mouse","Cross,Human,Mouse",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,146Nd,146,1,0,FDM,1554,91H019146,Anti-Histone H3 (D1H2)-146Nd—15 µg,Histone H3,D1H2,"Cross,Human,Mouse","Cross,Human,Mouse",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,171Yb,171,1,0,FDM,1555,3171022D,Anti-Histone H3 (D1H2)-171Yb—25 µg,Histone H3,D1H2,"Cross,Human","Cross,Human",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,176Yb,176,1,0,FDM,1556,3176023D,Anti-Histone H3 (D1H2)-176Yb,Histone H3,D1H2,"Cross,Human,Mouse","Cross,Human,Mouse",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,144Nd,144,1,0,FDM,1559,3144027D,Anti-HLA-ABC (W6/32)-144Nd—25 µg,HLA-ABC,W6/32,"Cross,Human","Cross,Human",Frozen,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,151Eu,151,1,0,FDM,1561,91H021151,Anti-HLA-DR (LN3 )151Eu—15 µg,HLA-DR,LN3,"Human, Rhesus","Human, Rhesus","FFPE,Frozen",Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,154Sm,154,1,0,FDM,1562,91H021154,Anti-HLA-DR (LN3 )154Sm—15 µg,HLA-DR,LN3,"Human, Rhesus","Human, Rhesus","FFPE,Frozen",Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,174Yb,174,1,0,FDM,1560,3174025D,Anti-HLA-DR (LN3)-174Yb—25 µg,HLA-DR,LN3,"Cross,Human","Cross,Human","FFPE,Frozen",Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,142Nd,142,1,0,FDM,1563,3142020D,Anti-Human/Mouse Iba1 (EPR16588)-142Nd,Iba1,EPR16588,"Human, Mouse, Rat","Human, Mouse, Rat",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,168Er,168,1,0,FDM,1564,3168027D,Anti-Human/Mouse Iba1 (EPR16588)-168Er,Iba1,EPR16588,"Human, Mouse, Rat","Human, Mouse, Rat",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,145Nd,145,1,0,FDM,1885,3145022D,Anti-Human IDO (BLR031F)-145Nd—25ug,IDO,BLR031F,Human,Human,FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,
IMC,155Gd,155,1,0,FDM,1565,3155017D,Anti-Human IDO (D5J4E)-155Gd—25 µg,IDO,D5J4E,Human,Human,FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,151Eu,151,1,0,FDM,1566,3151026D,Anti-IgM (MHM-88)-151Eu—25 µg,IgM,MHM-88,"Cross,Human","Cross,Human",Frozen,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,152Sm,152,1,0,FDM,1568,91H025152,Anti-iNOS (SP126) -152Sm—15 µg,iNOS,SP126,"Human, Mouse","Human, Mouse",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,153Eu,153,1,0,FDM,1567,91H025153,Anti- iNOS (SP126) -153Eu—15 µg,iNOS,SP126,"Human, Mouse","Human, Mouse",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,158Gd,158,1,0,FDM,1569,91H025158,Anti-iNOS (SP126)-158Gd—15 µg,iNOS,SP126,"Human, Mouse","Human, Mouse",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,160Gd,160,1,0,FDM,1570,91H025160,Anti-iNOS (SP126)-160Gd—15 µg,iNOS,SP126,"Human, Mouse","Human, Mouse",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,164Dy,164,1,0,FDM,1571,91H025164,Anti-iNOS (SP126)-164Dy—15 µg,iNOS,SP126,"Human, Mouse","Human, Mouse",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,168Er,168,1,0,FDM,1572,91H025168,Anti-iNOS (SP126)-168Er—15 µg,iNOS,SP126,"Human, Mouse","Human, Mouse",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,174Yb,174,1,0,FDM,1573,3174022D,Anti-Human Keratin 8/18 (C51)-174Yb—25 µg,Keratin 8/18,C51,Human,Human,FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,150Nd,150,1,0,FDM,1574,3150035D,Anti-Ki-67 (B56)-150Nd—15 µg,Ki-67,B56,"Cross,Human,Mouse","Cross,Human,Mouse","FFPE,Frozen",Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,168Er,168,1,0,FDM,1575,3168022D,Anti-Ki-67 (B56)-168Er—25 µg,Ki-67,B56,"Cross,Human,Mouse","Cross,Human,Mouse","FFPE,Frozen",Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,172Yb,172,1,0,FDM,1576,91H017172,Anti-Ki-67 (B56)-172Yb—15 µg,Ki-67,B56,"Cross,Human,Mouse","Cross,Human,Mouse","FFPE,Frozen",Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,173Yb,173,1,0,FDM,1577,91H017173,Anti-Ki-67 (B56)-173Yb—15 µg,Ki-67,B56,"Cross,Human,Mouse","Cross,Human,Mouse","FFPE,Frozen",Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,148Nd,148,1,0,FDM,1915,3148027D,Anti-Human LDHA (EP1563Y)-148Nd—25 ug,LDHA,EP1563Y,Human,Human,FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,
IMC,148Nd,148,1,0,FDM,1582,3148023D,Anti-Human/Mouse MAP2 (EPR19691)-148Nd,MAP2,EPR19691,"Human, Mouse, Rat","Human, Mouse, Rat",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,175Lu,175,1,0,FDM,1583,3175040D,Anti-Human/Mouse MAP2 (EPR19691)-175Lu,MAP2,EPR19691,"Human, Mouse, Rat","Human, Mouse, Rat",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,141Pr,141,1,0,FDM,1803,91H058141,Anti-MBP (MBP101)-141Pr—15 ug,MBP,MBP101,"Human, Mouse","Human, Mouse",FFPE,Metal-Conjugated Antibodies,15 ug,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,149Sm,149,1,0,FDM,1804,91H058149,Anti-MBP (MBP101)-149Sm—15 ug,MBP,MBP101,"Human, Mouse","Human, Mouse",FFPE,Metal-Conjugated Antibodies,15 ug,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,158Gd,158,1,0,FDM,1805,91H058158,Anti-MBP (MBP101)-158Gd—15 ug,MBP,MBP101,"Human, Mouse","Human, Mouse",FFPE,Metal-Conjugated Antibodies,15 ug,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,169Tm,169,1,0,FDM,1806,91H058169,Anti-MBP (MBP101)-169Tm—15 ug,MBP,MBP101,"Human, Mouse","Human, Mouse",FFPE,Metal-Conjugated Antibodies,15 ug,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,172Yb,172,1,0,FDM,1807,91H058172,Anti-MBP (MBP101)-172Yb—15 ug,MBP,MBP101,"Human, Mouse","Human, Mouse",FFPE,Metal-Conjugated Antibodies,15 ug,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,167Er,167,1,0,FDM,1584,3167020D,Anti-Met (D1C2)-167Er,Met,D1C2,"Human,Mouse","Human,Mouse",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,151Eu,151,1,0,FDM,1589,91H045151,Anti-MHC Class II (HLA-DRB/1067)-151Eu-15 ug,MHC Class II,HLA-DRB/1067,Human,Human,FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,171Yb,171,1,0,FDM,1590,91H045171,Anti-MHC Class II (HLA-DRB/1067)-171Yb-15 ug,MHC Class II,HLA-DRB/1067,Human,Human,FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,175Lu,175,1,0,FDM,1591,91H045175,Anti-MHC Class II (HLA-DRB/1067)-175Lu-15 ug,MHC Class II,HLA-DRB/1067,Human,Human,FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,158Gd,158,1,0,FDM,1892,91H063158,Anti-MMP9 (RM1020)-158Gd-15ug,MMP9,RM1020,"Human, Mouse, Rat","Human, Mouse, Rat",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,
IMC,141Pr,141,1,0,FDM,1808,91H059141,Anti-MOG (EP4281)-141Pr—15 ug,MOG,EP4281,"Human, Mouse","Human, Mouse",FFPE,Metal-Conjugated Antibodies,15 ug,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,149Sm,149,1,0,FDM,1809,91H059149,Anti-MOG (EP4281)-149Sm—15 ug,MOG,EP4281,"Human, Mouse","Human, Mouse",FFPE,Metal-Conjugated Antibodies,15 ug,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,158Gd,158,1,0,FDM,1810,91H059158,Anti-MOG (EP4281)-158Gd—15 ug,MOG,EP4281,"Human, Mouse","Human, Mouse",FFPE,Metal-Conjugated Antibodies,15 ug,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,148Nd,148,1,0,FDM,1784,3148024D,Anti-Human MPO (EPR20257)-148Nd—25 ug,MPO,EPR20257,Human,Human,FFPE,Metal-Conjugated Antibodies,25 ug,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,141Pr,141,1,0,FDM,1891,91H062141,Anti-Nestin (EPR27207-53)-141Pr-15ug,Nestin,EPR27207-53,"Human, Mouse, Rat","Human, Mouse, Rat",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,
IMC,145Nd,145,1,0,FDM,1594,3145019D,Anti-Human/Mouse NeuN (EPR12763)-145Nd,NeuN,EPR12763,"Human, Mouse, Rat, Sheep, Goat, Cat, Dog, Zebrafish, Common Marmoset","Human, Mouse, Rat, Sheep, Goat, Cat, Dog, Zebrafish, Common Marmoset",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,160Gd,160,1,0,FDM,1593,3160028D,Anti-Human/Mouse NeuN (EPR12763)-160Gd,NeuN,EPR12763,"Human, Mouse, Rat, Sheep, Goat, Cat, Dog, Zebrafish, Common Marmoset","Human, Mouse, Rat, Sheep, Goat, Cat, Dog, Zebrafish, Common Marmoset",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,171Yb,171,1,0,FDM,1592,3171026D,Anti-Human/Mouse NeuN (EPR12763)-171Yb,NeuN,EPR12763,"Human, Mouse, Rat, Sheep, Goat, Cat, Dog, Zebrafish, Common Marmoset","Human, Mouse, Rat, Sheep, Goat, Cat, Dog, Zebrafish, Common Marmoset",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,141Pr,141,1,0,FDM,1811,91H060141,Anti-Neurofilament (SMI 312)-141Pr—15 ug,Neurofilament,SMI 312,"Human, Mouse","Human, Mouse",FFPE,Metal-Conjugated Antibodies,15 ug,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,158Gd,158,1,0,FDM,1812,91H060158,Anti-Neurofilament (SMI 312)-158Gd—15 ug,Neurofilament,SMI 312,"Human, Mouse","Human, Mouse",FFPE,Metal-Conjugated Antibodies,15 ug,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,169Tm,169,1,0,FDM,1813,91H060169,Anti-Neurofilament (SMI 312)-169Tm—15 ug,Neurofilament,SMI 312,"Human, Mouse","Human, Mouse",FFPE,Metal-Conjugated Antibodies,15 ug,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,168Er,168,1,0,FDM,1596,3168028D,Anti-Human/Mouse Olig2 (EPR2673)-168Er,Olig2,EPR2673,"Human, Mouse, Rat","Human, Mouse, Rat",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,172Yb,172,1,0,FDM,1595,3172033D,Anti-Human/Mouse Olig2 (EPR2673)-172Yb,Olig2,EPR2673,"Human, Mouse, Rat","Human, Mouse, Rat",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,164Dy,164,1,0,FDM,1906,91H069164,Anti-P2RY12 (EPR26298-93)-164Dy-15ug,P2RY12,EPR26298-93,"Human, Mouse, Rat","Human, Mouse, Rat",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,
IMC,169Tm,169,1,0,FDM,1907,91H069169,Anti-P2RY12 (EPR26298-93)-169Tm-15ug,P2RY12,EPR26298-93,"Human, Mouse, Rat","Human, Mouse, Rat",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,
IMC,175Lu,175,1,0,FDM,1908,91H069175,Anti-P2RY12 (EPR26298-93)-175Lu-15ug,P2RY12,EPR26298-93,"Human, Mouse, Rat","Human, Mouse, Rat",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,
IMC,167Er,167,1,0,FDM,1916,3167028D,Anti-p4E-BP1 [T37/T46] (236B4)-167Er—25 ug,p4E-BP1 [T37/T46],236B4,"Human, mouse, rat","Human, mouse, rat",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,
IMC,143Nd,143,1,0,FDM,1597,3143026D,Anti-Human p53 (DO-7)-143Nd—25 µg,p53,DO-7,Human,Human,FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,175Lu,175,1,0,FDM,1598,3175032D,Anti-Pan-Actin (D18C11)-175Lu,Pan-Actin,D18C11,"Human,Mouse","Human,Mouse",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,141Pr,141,1,0,FDM,1759,3141021D,Anti-Human Pan-CytoKeratin (AE-1/AE-3)-141Pr—25 ug,Pan-CytoKeratin,AE-1/AE-3,Human,Human,FFPE,Metal-Conjugated Antibodies,25 ug,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,142Nd,142,1,0,FDM,1599,91H006142,Anti-Pan-CytoKeratin (AE-1/AE-3)-142Nd—15 µg,Pan-CytoKeratin,AE-1/AE-3,"Cross,Human,Mouse","Cross,Human,Mouse","FFPE,Frozen",Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,148Nd,148,1,0,FDM,1602,3148022D,Anti-Pan-Cytokeratin (AE1/AE3)-148Nd,Pan-CytoKeratin,AE-1/AE-3,"Cross,Human,Mouse","Cross,Human,Mouse","FFPE,Frozen",Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,155Gd,155,1,0,FDM,1600,91H006155,Anti-Pan-CytoKeratin (AE-1/AE-3)-155Gd—15 µg,Pan-CytoKeratin,AE-1/AE-3,"Cross,Human,Mouse","Cross,Human,Mouse","FFPE,Frozen",Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,174Yb,174,1,0,FDM,1601,91H006174,Anti-Pan-CytoKeratin (AE-1/AE-3)-174Yb—15 µg,Pan-CytoKeratin,AE-1/AE-3,"Cross,Human,Mouse","Cross,Human,Mouse","FFPE,Frozen",Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,142Nd,142,1,0,FDM,1604,91H014142,Anti-Pan-Keratin (C11)-142Nd—15 µg,Pan-Keratin,C11,"Human,Mouse","Human,Mouse","FFPE,Frozen",Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,148Nd,148,1,0,FDM,1605,3148020D,Anti-Pan-Keratin (C11)-148Nd,Pan-Keratin,C11,"Human,Mouse","Human,Mouse","FFPE,Frozen",Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,155Gd,155,1,0,FDM,1606,91H014155,Anti-Pan-Keratin (C11)-155Gd—15 µg,Pan-Keratin,C11,"Human,Mouse","Human,Mouse","FFPE,Frozen",Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,162Dy,162,1,0,FDM,1603,3162033D,Anti-Human Pan-Keratin (C11)-162Dy—25 µg,Pan-Keratin,C11,Human,Human,FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,174Yb,174,1,0,FDM,1607,91H014174,Anti-Pan-Keratin (C11)-174Yb—15 µg,Pan-Keratin,C11,"Human,Mouse","Human,Mouse","FFPE,Frozen",Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,172Yb,172,1,0,FDM,1610,3172031D,Anti-Human PD-L2 (D7U8C)-172Yb—25 µg,PD-L2,D7U8C,Human,Human,FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,176Yb,176,1,0,FDM,1611,3176026D,Anti-Perforin  (dG9)-176Yb—25 µg,Perforin,dG9,"Cross,Human","Cross,Human",Frozen,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,159Tb,159,1,0,FDM,1612,91H039159,Anti-pERK1/2 [T202/Y204] (D13.14.4E)-159Tb—15 µg,pERK1/2 [T202/Y204],D13.14.4E,"Human, Mouse, Rat","Human, Mouse, Rat",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,161Dy,161,1,0,FDM,1613,91H039161,Anti-pERK1/2 [T202/Y204] (D13.14.4E)-161Dy—15 µg,pERK1/2 [T202/Y204],D13.14.4E,"Human, Mouse, Rat","Human, Mouse, Rat",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,164Dy,164,1,0,FDM,1614,91H039164,Anti-pERK1/2 [T202/Y204] (D13.14.4E)-164Dy—15 µg,pERK1/2 [T202/Y204],D13.14.4E,"Human, Mouse, Rat","Human, Mouse, Rat",FFPE,Metal-Conjugated Antibodies,15 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,167Er,167,1,0,FDM,1922,3167029D,Anti-pERK1/2 [T202/Y204] (D13.14.4E)-167Er—25 ug,pERK1/2 [T202/Y204],D13.14.4E,"Human, mouse, rat","Human, mouse, rat",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,
IMC,171Yb,171,1,0,FDM,1619,3171021D,Anti-pERK1/2 [T202/Y204] (D13.14.4E)-171Yb—25 µg,pERK1/2 [T202/Y204],D13.14.4E,"Human,Mouse","Human,Mouse",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,165Ho,165,1,0,FDM,1615,3165036D,Anti-pH2AX [S139] (N1-431)-165Ho,pH2AX [S139],N1-431,"Human,Mouse","Human,Mouse",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,176Yb,176,1,0,FDM,1616,3176024D,Anti-pHistone H3 [Ser28] (HTA28)-176Yb—25 µg,pHistone H3 [Ser28],HTA28,"Cross,Human","Cross,Human",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,149Sm,149,1,0,FDM,1617,3149023D,Anti-p4E-BP1 [T37/T46] (236B4)-149Sm,Phospho-4EBP1,236B4,"Cross,Human,Mouse","Cross,Human,Mouse",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,165Ho,165,1,0,FDM,1618,3165034D,Anti-pCREB [S133] (87G3)-165Ho,Phospho-CREB [Ser133],87G3,"Cross,Human,Mouse","Cross,Human,Mouse",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,158Gd,158,1,0,FDM,1620,3158030D,Anti-pStat3 [Y705] (4/P-STAT3)-158Gd,Phospho-Stat3,4/P-STAT3,Human,Human,FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,144Nd,144,1,0,FDM,1621,3144024D,Anti-pTyrosine (P-Tyr-100)-144Nd,Phospho-Tyrosine,P-Tyr-100,"Cross,Human,Mouse","Cross,Human,Mouse",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,164Dy,164,1,0,FDM,1763,3164032D,Anti-Human Podoplanin (D2-40)-164Dy—25 ug,Podoplanin,D2-40,Human,Human,FFPE,Metal-Conjugated Antibodies,25 ug,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,168Er,168,1,0,FDM,1917,3168031D,Anti-pS6 [S235/S236] (N7-548)-168Er—25 ug,pS6 [S235/S236],N7-548,"Human, mouse, rat","Human, mouse, rat",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,
IMC,175Lu,175,1,0,FDM,1623,3175031D,Anti-pS6 [S235/S236] (N7-548)-175Lu—25 µg,pS6 [S235/S236],N7-548,"Human,Mouse","Human,Mouse",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,168Er,168,1,0,FDM,1923,3168032D,Anti-pSMAD (EP823Y)-168Er—25 ug,pSMAD,EP823Y,"Human, mouse","Human, mouse",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,
IMC,149Sm,149,1,0,FDM,1800,91H057149,Anti-pTau [S202/T205] (AT8)-149Sm—15 ug,pTau [S202/T205],AT8,Human,Human,FFPE,Metal-Conjugated Antibodies,15 ug,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,158Gd,158,1,0,FDM,1801,91H057158,Anti-pTau [S202/T205] (AT8)-158Gd—15 ug,pTau [S202/T205],AT8,Human,Human,FFPE,Metal-Conjugated Antibodies,15 ug,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,172Yb,172,1,0,FDM,1802,91H057172,Anti-pTau [S202/T205] (AT8)-172Yb—15 ug,pTau [S202/T205],AT8,Human,Human,FFPE,Metal-Conjugated Antibodies,15 ug,100,1.0,,,,,,1,1,,yes,,,Imaging Mass Cytometry
IMC,143Nd,143,1,0,FDM,1918,3143036D,Anti-PTEN (EPR22636-122)-143Nd—25 ug,PTEN,EPR22636-122,"Human, mouse, rat","Human, mouse, rat",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,
IMC,146Nd,146,1,0,FDM,1920,3146024D,Anti-pTYR (TYR-100)-146Nd—25 ug,pTYR,TYR-100,"Human, mouse, rat","Human, mouse, rat",FFPE,Metal-Conjugated Antibodies,25 µg,100,1.0,,,,,,1,1,,yes,,,
